"DATE","TRANSACTION DETAILS","CHQ.NO./ Ref No.","VALUE DATE","WITHDRAWAL AMT","DEPOSIT AMT","BALANCE AMT",
"21-May-15","FDRL/INTERNAL FUND TRANSFER","","28494931876","21-May-15","","50,000.00","47,02,063.43",
"21-May-15","FDRL/INTERNAL FUND TRANSFER","","28494868015","21-May-15","","1,00,000.00","48,02,063.43",
"21-May-15","BBPS SETTLEMENT 10052017","","28494964049","21-May-15","93,277.36","","47,08,786.07",
"21-May-15","BBPS SETTLEMENT 11052017","","28494863992","21-May-15","53,444.53","","46,55,341.54",
"21-May-15","BBPS SETTLEMENT 12052017","","28494896781","21-May-15","93,913.00","","45,61,428.54",
"21-May-15","FDRL/INTERNAL FUND TRANSFER","","28494963980","21-May-15","","1,00,000.00","46,61,428.54",
"22-May-15","BBPS SETTLEMENT 15052017","","28494875457","22-May-15","1,71,720.19","","44,89,708.35",
"22-May-15","FDRL/INTERNAL FUND TRANSFER","","28494897477","22-May-15","","2,00,000.00","46,89,708.35",
"22-May-15","BBPS SETTLEMENT 16052017","","28494907996","22-May-15","1,95,767.92","","44,93,940.43",
"22-May-15","FDRL/INTERNAL FUND TRANSFER","","28494870228","22-May-15","","2,00,000.00","46,93,940.43",
"22-May-15","BBPS SETTLEMENT 17052017","","28494905349","22-May-15","1,06,620.67","","45,87,319.76",
"22-May-15","FDRL/INTERNAL FUND TRANSFER","","28494956112","22-May-15","","2,00,000.00","47,87,319.76",
"22-May-15","BBPS SETTLEMENT 18052017","","28494918181","22-May-15","1,31,020.40","","46,56,299.36",
"22-May-15","BBPS SETTLEMENT 19052017","","28494896828","22-May-15","83,209.48","","45,73,089.88",
"22-May-15","FDRL/INTERNAL FUND TRANSFER","","28494970054","22-May-15","","50,000.00","46,23,089.88",
"22-May-15","BBPS SETTLEMENT 20052017","","28494955679","22-May-15","97,156.51","","45,25,933.37",
"22-May-15","FDRL/INTERNAL FUND TRANSFER","","28494946053","22-May-15","","1,00,000.00","46,25,933.37",
"22-May-15","BBPS SETTLEMENT 22052017","","28494955938","22-May-15","56,789.04","","45,69,144.33",
"22-May-15","BBPS SETTLEMENT 23052017","","28494945625","22-May-15","75,945.44","","44,93,198.89",
"23-May-15","FDRL/INTERNAL FUND TRANSFER","","28494881849","23-May-15","","2,00,000.00","46,93,198.89",
"23-May-15","BBPS SETTLEMENT 24052017","","28494892350","23-May-15","1,47,938.81","","45,45,260.08",
"23-May-15","FDRL/INTERNAL FUND TRANSFER","","28494936552","23-May-15","","2,00,000.00","47,45,260.08",
"23-May-15","FDRL/INTERNAL FUND TRANSFER","","28494930693","23-May-15","","2,00,000.00","49,45,260.08",
"23-May-15","BBPS SETTLEMENT 25052017","","28494908967","23-May-15","1,81,189.40","","47,64,070.68",
"23-May-15","BBPS SETTLEMENT 26052017","","28494911715","23-May-15","62,213.14","","47,01,857.54",
"23-May-15","FDRL/INTERNAL FUND TRANSFER","","28494954080","23-May-15","","1,00,000.00","48,01,857.54",
"23-May-15","BBPS SETTLEMENT 29052017","","28494882065","23-May-15","1,87,145.89","","46,14,711.65",
"23-May-15","TRF FRM","Indiaforensic SERVICES","28494906178","23-May-15","","4,00,000.00","50,14,711.65",
"23-May-15","BBPS SETTLEMENT 30052017","","28494876590","23-May-15","1,28,069.51","","48,86,642.14",
"23-May-15","FDRL/INTERNAL FUND TRANSFER","","28494900244","23-May-15","","1,00,000.00","49,86,642.14",
"25-May-15","FDRL/INTERNAL FUND TRANSFER","","28494885418","25-May-15","5000000","","-13,357.86",
"25-May-15","BBPS SETTLEMENT 31052017","","28494966365","25-May-15","","453434","4,40,076.14",
"25-May-15","BBPS SETTLEMENT 01062017","","35234234234","25-May-15","76,825.54","","3,63,250.60",
"25-May-15","BBPS STMT FOR DTD 01JUN17","","28494944654","25-May-15","98,256.42","","2,64,942.00",
"25-May-15","BBPS SETMNT FOR DT 020620","","28494874605","25-May-15","99,989.44","","1,64,952.56",
"25-May-15","FDRL/INTERNAL FUND TRANSFER","","28494931709","25-May-15","","2,00,000.00","3,64,952.56",
"25-May-15","","","28494918457","25-May-15","77,700.46","","2,87,252.10",
"25-May-15","BBPS SETMNT FOR DT 050620","","28494944822","25-May-15","54,678.20","","2,32,573.90",
"25-May-15","BBPS SETMNT FOR DT 060620","","28494943972","25-May-15","89,160.28","","1,43,413.62",
"25-May-15","BBPS SETMNT FOR DT 070620","","28494972590","25-May-15","53,804.99","","89,608.63",
"25-May-15","BBPS SETMNT FOR DT 080620","","28494974161","25-May-15","","3443","93,051.63",
"25-May-15","TRF FROM","Indiaforensic SERVICES","34389754234","25-May-15","","7,50,000.00","8,43,051.63",
"25-May-15","BBPS SETTLEMENT DATED 12.","","28494875035","25-May-15","85,658.64","","7,57,392.99",
"25-May-15","BBPS SETMNT FOR DT 130620","","28494870824","25-May-15","54,089.18","","7,03,303.81",
"","FDRL/INTERNAL FUND TRANSFER","","28494861952","","","1,00,000.00","8,03,303.81",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494893103","26-May-15","","1,00,000.00","9,03,303.81",
"26-May-15","BBPS SETMNT FOR DT 140620","","28494973926","26-May-15","1,19,587.27","","7,83,716.54",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494933142","26-May-15","","1,00,000.00","8,83,716.54",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494954397","26-May-15","","1,00,000.00","9,83,716.54",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494884208","26-May-15","","1,00,000.00","10,83,716.54",
"26-May-15","BBPS SETMNT FOR DT 150620","","28494955742","26-May-15","2,27,030.51","","8,56,686.03",
"26-May-15","BBPS SETMNT FOR DT 160620","","28494946425","26-May-15","1,19,516.51","","7,37,169.52",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494941309","26-May-15","","2,00,000.00","9,37,169.52",
"26-May-15","BBPS SETMNT FOR DT 170620","","28494874996","26-May-15","98,749.92","","8,38,419.60",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494877130","26-May-15","","2,00,000.00","10,38,419.60",
"26-May-15","BBPS SETMNT FOR DT 190620","","28494875666","26-May-15","1,75,151.51","","8,63,268.09",
"26-May-15","BBPS SETMNT FOR DT 200620","","28494865004","26-May-15","1,55,678.63","","7,07,589.46",
"26-May-15","FDRL/INTERNAL FUND TRANSFER","","28494915607","26-May-15","","2,00,000.00","9,07,589.46",
"27-May-15","BBPS SETMNT FOR DT 210620","","28494933641","27-May-15","1,00,834.49","","8,06,754.97",
"27-May-15","FDRL/INTERNAL FUND TRANSFER","","28494891135","27-May-15","","2,00,000.00","10,06,754.97",
"27-May-15","BBPS SETMNT FOR DT 220620","","28494943594","27-May-15","1,27,130.39","","8,79,624.58",
"27-May-15","FDRL/INTERNAL FUND TRANSFER","","28494894214","27-May-15","","2,00,000.00","10,79,624.58",
"27-May-15","BBPS SETMNT FOR DT 230620","","28494924264","27-May-15","1,35,857.04","","9,43,767.54",
"27-May-15","TRF FROM","Indiaforensic SERVICES","28494975544","27-May-15","","5,00,000.00","14,43,767.54",
"27-May-15","BBPS SETTLEMENT DATED 270","","28494879756","27-May-15","5,40,324.73","","9,03,442.81",
"27-May-15","FDRL/INTERNAL FUND TRANSFER","","28494967355","27-May-15","","1,00,000.00","10,03,442.81",
"27-May-15","FDRL/INTERNAL FUND TRANSFER","","35234235233","27-May-15","","2,00,000.00","12,03,442.81",
"27-May-15","BBPS SETTLEMENT FOR DT 28","28494938857","27-May-15","2,41,548.23","","9,61,894.58",
"27-May-15","","28494893547","27-May-15","","5,00,000.00","14,61,894.58",
"27-May-15","BBPS SETMNT FOR DT 290620","28494932440","27-May-15","66,778.43","","13,95,116.15",
"27-May-15","BBPS SETMNT FOR DT 300620","28494864874","27-May-15","88,020.44","","13,07,095.71",
"27-May-15","BBPS SETMNT FOR DT 010720","28494928396","27-May-15","79,105.87","","12,27,989.84",
"27-May-15","BBPS SETMNT FOR DT 030720","28494912152","27-May-15","1,29,069.18","","10,98,920.66",
"28-May-15","REV SWITCHING FEE + SERVI","28494959260","28-May-15","1342232","","-2,43,311.34",
"28-May-15","BBPS SETMNT FOR DT 040720","28494955703","28-May-15","","1343234","10,99,922.66",
"28-May-15","BBPS SETMNT FOR DT 050720","28494936049","28-May-15","64,350.32","","10,35,572.34",
"28-May-15","BBPS SETMNT FOR DT 060720","28494907531","28-May-15","1,58,111.18","","8,77,451.00",
"28-May-15","BBPS SETMNT FOR DT 070720","28494904414","28-May-15","39,166.52","","8,38,284.48",
"28-May-15","FDRL/INTERNAL FUND TRANSFER","28494947005","28-May-15","","2,00,000.00","10,38,284.48",
"28-May-15","BBPS SETMNT FOR DT 100720","28494947399","28-May-15","1,82,353.53","","8,55,930.95",
"28-May-15","FDRL/INTERNAL FUND TRANSFER","28494876488","28-May-15","","2,00,000.00","10,55,930.95",
"28-May-15","FDRL/INTERNAL FUND TRANSFER","28494957947","28-May-15","","2,00,000.00","12,55,930.95",
"28-May-15","BBPS SETMNT FOR DT 110720","28494931401","28-May-15","2,27,142.83","","10,28,788.12",
"28-May-15","FDRL/INTERNAL FUND TRANSFER","28494917834","28-May-15","","2,00,000.00","12,28,788.12",
"28-May-15","FDRL/INTERNAL FUND TRANSFER","28494866142","28-May-15","","1,00,000.00","13,28,788.12",
"28-May-15","FDRL/INTERNAL FUND TRANSFER","28494864055","28-May-15","","2,00,000.00","15,28,788.12",
"28-May-15","BBPS SETMNT FOR DT 120720","28494946594","28-May-15","1,28,509.50","","14,00,278.62",
"29-May-15","BBPS SETMNT FOR DT 130720","28494930662","29-May-15","1,38,813.76","","12,61,464.86",
"29-May-15","BBPS SETMNT FOR DT 140720","28494947653","29-May-15","1,29,618.64","","11,31,846.22",
"29-May-15","FDRL/INTERNAL FUND TRANSFER","28494919329","29-May-15","","1,00,000.00","12,31,846.22",
"29-May-15","FDRL/INTERNAL FUND TRANSFER","28494965088","29-May-15","","2,00,000.00","14,31,846.22",
"29-May-15","BBPS SETMNT FOR DT 150720","34324234324","29-May-15","1,30,451.90","","13,01,394.32",
"29-May-15","BBPS SETMNT FOR DT 170720","28494935403","29-May-15","1,25,047.30","","11,76,347.02",
"29-May-15","BBPS SETMNT FOR DT 180720","28494935618","29-May-15","25,233.40","","11,51,113.62",
"29-May-15","BBPS SETMNT FOR DT 190720","28494903839","29-May-15","97,236.56","","10,53,877.06",
"29-May-15","FDRL/INTERNAL FUND TRANSFER","28494939248","29-May-15","","2,00,000.00","12,53,877.06",
"29-May-15","BBPS SETMNT FOR DT 200720","28494878131","29-May-15","95,441.08","","11,58,435.98",
"29-May-15","FDRL/INTERNAL FUND TRANSFER","28494940772","29-May-15","","1,00,000.00","12,58,435.98",
"29-May-15","FDRL/INTERNAL FUND TRANSFER","28494970303","29-May-15","","1,00,000.00","13,58,435.98",
"30-May-15","bank settlement","0","30-May-15","700","","13,57,735.98",
"30-May-15","FDRL/INTERNAL FUND TRANSFER","28494959050","30-May-15","","2,00,000.00","15,57,735.98",
"30-May-15","FDRL/INTERNAL FUND TRANSFER","28494945599","30-May-15","","2,00,000.00","17,57,735.98",
"30-May-15","BBPS SETMNT FOR DT 240720","28494881830","30-May-15","2,02,879.78","","15,54,856.20",
"30-May-15","BBPS SETMNT FOR DT 250720","28494876918","30-May-15","1,37,149.60","","14,17,706.60",
"30-May-15","FDRL/INTERNAL FUND TRANSFER","28494921319","30-May-15","","2,00,000.00","16,17,706.60",
"30-May-15","BBPS SETMNT FOR DT 260720","28494872780","30-May-15","89,718.90","","15,27,987.70",
"30-May-15","BBPS SETMNT FOR DT 270720","28494923334","30-May-15","1,09,103.60","","14,18,884.10",
"30-May-15","FDRL/INTERNAL FUND TRANSFER","28494876777","30-May-15","","1,00,000.00","15,18,884.10",
"30-May-15","FDRL/INTERNAL FUND TRANSFER","28494946605","30-May-15","","1,00,000.00","16,18,884.10",
"01-Jun-15","BBPS SETMNT FOR DT 280720","28494911042","01-Jun-15","1,28,572.30","","14,90,311.80",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494878213","01-Jun-15","","50,000.00","15,40,311.80",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494904171","01-Jun-15","","1,00,000.00","16,40,311.80",
"01-Jun-15","","28494952574","01-Jun-15","","50,000.00","16,90,311.80",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494966686","01-Jun-15","","1,00,000.00","17,90,311.80",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494905787","01-Jun-15","","1,00,000.00","18,90,311.80",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","3.60E+11","01-Jun-15","","1,00,000.00","19,90,311.80",
"01-Jun-15","BBPS SETMNT FOR DT 290720","28494963738","01-Jun-15","1,25,092.78","","18,65,219.02",
"01-Jun-15","BBPS SETMNT FOR DT 310720","","28494892923","01-Jun-15","1,91,881.30","","16,73,337.72",
"01-Jun-15","BBPS SETMNT FOR DT 010820","","28494922588","01-Jun-15","99,288.60","","15,74,049.12",
"01-Jun-15","BBPS SETMNT FOR DT 020820","","28494911480","01-Jun-15","1,58,804.40","","14,15,244.72",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494920319","01-Jun-15","","2,00,000.00","16,15,244.72",
"01-Jun-15","BBPS SETMNT FOR DT 030820","","28494913872","01-Jun-15","52,393.37","","15,62,851.35",
"01-Jun-15","BBPS SETMNT FOR DT 040820","","28494897544","01-Jun-15","1,09,234.48","","14,53,616.87",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494934413","01-Jun-15","","50,000.00","15,03,616.87",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494925776","01-Jun-15","","50,000.00","15,53,616.87",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494919158","01-Jun-15","","50,000.00","16,03,616.87",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494908559","01-Jun-15","","50,000.00","16,53,616.87",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494862106","01-Jun-15","","50,000.00","17,03,616.87",
"01-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494929529","01-Jun-15","","50,000.00","17,53,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494907320","02-Jun-15","","50,000.00","18,03,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494877454","02-Jun-15","","50,000.00","18,53,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494931697","02-Jun-15","","50,000.00","19,03,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494878250","02-Jun-15","","50,000.00","19,53,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494868123","02-Jun-15","","50,000.00","20,03,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494950914","02-Jun-15","","50,000.00","20,53,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494964406","02-Jun-15","","50,000.00","21,03,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494956752","02-Jun-15","","50,000.00","21,53,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494898044","02-Jun-15","","50,000.00","22,03,616.87",
"02-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494916695","02-Jun-15","","50,000.00","22,53,616.87",
"02-Jun-15","BBPS SETTMT DTD 050817","","28494877974","02-Jun-15","1,74,658.14","","20,78,958.73",
"02-Jun-15","BBPS SETMNT FOR DT 070820","","28494872002","02-Jun-15","1,26,978.66","","19,51,980.07",
"02-Jun-15","BBPS SETMNT FOR DT 080820","","28494915980","02-Jun-15","12,646.88","","19,39,333.19",
"02-Jun-15","BBPS SETMNT FOR DT 090820","","28494959496","02-Jun-15","2,34,382.52","","17,04,950.67",
"02-Jun-15","BBPS SETMNT FOR DT 100820","","28494952350","02-Jun-15","1,06,384.13","","15,98,566.54",
"02-Jun-15","BBPS SETMNT FOR DT 110820","","28494924622","02-Jun-15","1,37,544.04","","14,61,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494944790","03-Jun-15","","50,000.00","15,11,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494969474","03-Jun-15","","50,000.00","15,61,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494898047","03-Jun-15","","50,000.00","16,11,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494961279","03-Jun-15","","50,000.00","16,61,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494899377","03-Jun-15","","50,000.00","17,11,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494952557","03-Jun-15","","50,000.00","17,61,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494960231","03-Jun-15","","50,000.00","18,11,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494927835","03-Jun-15","","50,000.00","18,61,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494963516","03-Jun-15","","50,000.00","19,11,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494860743","03-Jun-15","","50,000.00","19,61,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494904749","03-Jun-15","","50,000.00","20,11,022.50",
"03-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494862427","03-Jun-15","","50,000.00","20,61,022.50",
"04-Jun-15","BBPS SETMNT FOR DT 110820","","28494955349","04-Jun-15","3,93,022.08","","16,68,000.42",
"04-Jun-15","BBPS SETMNT FOR DT 160820","","28494875078","04-Jun-15","3,20,215.84","","13,47,784.58",
"04-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494970612","04-Jun-15","","50,000.00","13,97,784.58",
"04-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494873719","04-Jun-15","","1,00,000.00","14,97,784.58",
"04-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494941157","04-Jun-15","","50,000.00","15,47,784.58",
"04-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494970297","04-Jun-15","","50,000.00","15,97,784.58",
"04-Jun-15","BBPS SETMNT FOR DT 170820","","28494906264","04-Jun-15","2,84,668.24","","13,13,116.34",
"04-Jun-15","TRF FRM","Indiaforensic SERVICES","28494941824","04-Jun-15","","3,00,000.00","16,13,116.34",
"04-Jun-15","BBPS SETMNT FOR DT 180820","","28494894722","04-Jun-15","1,73,738.94","","14,39,377.40",
"04-Jun-15","TRF FROM","Indiaforensic SERVICES","28494904252","04-Jun-15","","7,00,000.00","21,39,377.40",
"04-Jun-15","BBPS SETMNT FOR DT 190820","","38347872374","04-Jun-15","3,12,417.98","","18,26,959.42",
"","BBPS SETMNT FOR DT 210820","","28494915707","","1,92,034.74","","16,34,924.68",
"04-Jun-15","BBPS SETMNT FOR DT 220820","","28494900805","04-Jun-15","1,97,829.48","","14,37,095.20",
"04-Jun-15","","","28494957944","04-Jun-15","","3,00,000.00","17,37,095.20",
"04-Jun-15","BBPS SETMNT FOR DT 230820","","28494881497","04-Jun-15","1,96,623.90","","15,40,471.30",
"05-Jun-15","BBPS SETMNT FOR DT 240820","","28494919773","05-Jun-15","2,38,134.06","","13,02,337.24",
"05-Jun-15","TRF FROM","Indiaforensic SERVICES","28494935665","05-Jun-15","","10,00,000.00","23,02,337.24",
"05-Jun-15","BBPS SETMNT FOR DT 250820","","28494970653","05-Jun-15","1,10,264.22","","21,92,073.02",
"05-Jun-15","BBPS SETMNT FOR DT 280820","","28494962584","05-Jun-15","2,92,705.76","","18,99,367.26",
"05-Jun-15","","","28494903991","05-Jun-15","1,62,675.20","","17,36,692.06",
"05-Jun-15","BBPS SETMNT FOR DT 300820","","28494958262","05-Jun-15","1,63,053.01","","15,73,639.05",
"05-Jun-15","BBPS SETMNT FOR DT 310820","","28494902388","05-Jun-15","1,35,399.38","","14,38,239.67",
"05-Jun-15","TRF FROM","Indiaforensic SERVICES","28494955163","05-Jun-15","","3,00,000.00","17,38,239.67",
"05-Jun-15","BBPS SETMNT FOR DT 010920","","28494876184","05-Jun-15","95,113.98","","16,43,125.69",
"05-Jun-15","TRF FROM","Indiaforensic SERVICES","28494914543","05-Jun-15","","3,00,000.00","19,43,125.69",
"05-Jun-15","BBPS SETMNT FOR DT 040920","","28494911697","05-Jun-15","2,15,378.07","","17,27,747.62",
"05-Jun-15","BBPS SETMNT FOR DT 050920","","37057636468","05-Jun-15","1,39,586.04","","15,88,161.58",
"05-Jun-15","TRF FROM","Indiaforensic SERVICES","28494891203","05-Jun-15","","2,00,000.00","17,88,161.58",
"05-Jun-15","BBPS SETMNT FOR DT 060920","","28494967320","05-Jun-15","51,906.35","","17,36,255.23",
"05-Jun-15","BBPS SETMNT FOR DT 070920","","28494948581","05-Jun-15","1,03,643.52","","16,32,611.71",
"06-Jun-15","","","28494889338","06-Jun-15","1,03,607.47","","15,29,004.24",
"06-Jun-15","TRF FROM","Indiaforensic SERVICES","28494937414","06-Jun-15","","7,00,000.00","22,29,004.24",
"06-Jun-15","BBPS SETMNT FOR DT 110920","","28494939657","06-Jun-15","2,48,270.54","","19,80,733.70",
"06-Jun-15","BBPS SETMNT FOR DT 120920","","28494862026","06-Jun-15","1,98,397.74","","17,82,335.96",
"06-Jun-15","BBPS SETMNT FOR DT 130920","","28494972477","06-Jun-15","1,85,118.88","","15,97,217.08",
"06-Jun-15","BBPS SETMNT FOR DT 140920","","34324237654","06-Jun-15","1,53,981.32","","14,43,235.76",
"06-Jun-15","BBPS SETMNT FOR DT 150920","","28494952590","06-Jun-15","1,35,500.36","","13,07,735.40",
"06-Jun-15","TRF FROM","Indiaforensic SERVICES","28494900005","06-Jun-15","","5,00,000.00","18,07,735.40",
"06-Jun-15","BBPS SETMNT FOR DT 160920","","28494961614","06-Jun-15","1,36,074.51","","16,71,660.89",
"06-Jun-15","BBPS SETMNT FOR DT 180920","","28494925449","06-Jun-15","2,49,806.20","","14,21,854.69",
"06-Jun-15","TRF FRM","Indiaforensic SERVICES","28494969912","06-Jun-15","","3,00,000.00","17,21,854.69",
"06-Jun-15","BBPS SETMNT FOR DT 190920","","28494933641","06-Jun-15","2,09,833.19","","15,12,021.50",
"06-Jun-15","BBPS SETMNT FOR DT 200920","","28494907916","06-Jun-15","1,28,161.28","","13,83,860.22",
"08-Jun-15","TRF FROM","Indiaforensic SERVICES","28494959196","08-Jun-15","","3,00,000.00","16,83,860.22",
"08-Jun-15","BBPS SETMNT FOR DT 210920","","28494972974","08-Jun-15","1,62,881.70","","15,20,978.52",
"08-Jun-15","BBPS SETMNT FOR DT 220920","","28494898082","08-Jun-15","1,44,857.19","","13,76,121.33",
"08-Jun-15","TRF FRM","Indiaforensic SERVICES","28494869243","08-Jun-15","","5,00,000.00","18,76,121.33",
"08-Jun-15","BBPS SETMNT FOR DT 250920","","28494937707","08-Jun-15","3,64,716.38","","15,11,404.95",
"08-Jun-15","NEFT/FDRL666621043/ONE 97","","28494886616","08-Jun-15","","2,624.66","15,14,029.61",
"08-Jun-15","TRF FRM","Indiaforensic SERVICES","28494900249","08-Jun-15","","3,00,000.00","18,14,029.61",
"08-Jun-15","BBPS SETMNT FOR DT 260920","","28494896559","08-Jun-15","1,82,120.07","","16,31,909.54",
"08-Jun-15","BBPS SETMNT FOR DT 270920","","34175977397","08-Jun-15","2,34,319.90","","13,97,589.64",
"08-Jun-15","TRF FRM","Indiaforensic SERVICES","28494865077","08-Jun-15","","5,00,000.00","18,97,589.64",
"08-Jun-15","BBPS SETMNT FOR DT 280920","","28494972281","08-Jun-15","2,45,871.02","","16,51,718.62",
"08-Jun-15","","","28494861440","08-Jun-15","1,57,424.01","","14,94,294.61",
"08-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494907471","08-Jun-15","","2,00,000.00","16,94,294.61",
"08-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494884328","08-Jun-15","","2,00,000.00","18,94,294.61",
"08-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494958359","08-Jun-15","","2,00,000.00","20,94,294.61",
"08-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494921015","08-Jun-15","","2,00,000.00","22,94,294.61",
"08-Jun-15","FDRL/INTERNAL FUND TRANSFER","","28494882244","08-Jun-15","","2,00,000.00","24,94,294.61",
"08-Jun-15","BBPS SETMNT FOR DT 031020","28494941201","08-Jun-15","2,70,162.95","","22,24,131.66",
"08-Jun-15","BBPS SETMNT FOR DT 041020","28494971314","08-Jun-15","1,81,195.86","","20,42,935.80",
"08-Jun-15","BBPS SETMNT FOR DT 051020","28494901231","08-Jun-15","1,61,169.73","","18,81,766.07",
"08-Jun-15","BBPS SETMNT FOR DT 061020","28494920172","08-Jun-15","89,091.32","","17,92,674.75",
"09-Jun-15","BBPS SETMNT FOR DT 071020","28494903220","09-Jun-15","1,78,893.40","","16,13,781.35",
"09-Jun-15","BBPS SETMNT FOR DT 091020","34873829874","09-Jun-15","2,14,144.33","","13,99,637.02",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494922747","09-Jun-15","","3,00,000.00","16,99,637.02",
"09-Jun-15","BBPS SETMNT FOR DT 101020","28494882693","09-Jun-15","2,82,299.66","","14,17,337.36",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494892210","09-Jun-15","","3,00,000.00","17,17,337.36",
"09-Jun-15","BBPS SETMNT FOR DT 111020","28494948183","09-Jun-15","1,14,192.42","","16,03,144.94",
"09-Jun-15","BBPS SETMNT FOR DT 121020","28494894491","09-Jun-15","1,15,110.46","","14,88,034.48",
"09-Jun-15","BBPS SETMNT FOR DT 131020","28494913757","09-Jun-15","1,76,862.77","","13,11,171.71",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494916331","09-Jun-15","","3,00,000.00","16,11,171.71",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494886354","09-Jun-15","","3,00,000.00","19,11,171.71",
"09-Jun-15","BBPS SETMNT FOR DT 161020","28494912038","09-Jun-15","3,38,660.26","","15,72,511.45",
"09-Jun-15","BBPS SETMNT FOR DT 171020","28494898287","09-Jun-15","1,97,665.59","","13,74,845.86",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494959742","09-Jun-15","","2,00,000.00","15,74,845.86",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494957483","09-Jun-15","","3,00,000.00","18,74,845.86",
"09-Jun-15","BBPS SETMNT FOR DT 181020","28494924752","09-Jun-15","1,47,757.43","","17,27,088.43",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494911571","09-Jun-15","","2,00,000.00","19,27,088.43",
"09-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494958418","09-Jun-15","","3,00,000.00","22,27,088.43",
"09-Jun-15","BBPS SETMNT FOR DT 191020","28494970113","09-Jun-15","1,18,763.54","","21,08,324.89",
"09-Jun-15","BBPS SETMNT FOR DT 201020","28494897888","09-Jun-15","36,239.71","","20,72,085.18",
"09-Jun-15","","28494890659","09-Jun-15","61,013.30","","20,11,071.88",
"10-Jun-15","BBPS SETMNT FOR DT 231020","28494973217","10-Jun-15","1,54,823.14","","18,56,248.74",
"10-Jun-15","BBPS SETMNT FOR DT 241020","28494954951","10-Jun-15","2,01,777.25","","16,54,471.49",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494862833","10-Jun-15","1500000","","1,54,471.49",
"10-Jun-15","BBPS SETMNT FOR DT 251020","28494856852","10-Jun-15","2,89,604.87","","-1,35,133.38",
